bn:00015267n	dog
bn:00049022n	Khabarovsk
bn:00019320n	city
bn:16489807n	section_(United_States_land_surveying)
bn:00057721n	Nile
bn:03761951n	Ancient_Egypt
bn:00056712n	Nag_Hammadi
bn:17381148n	Government
bn:00013324n	Bronx
bn:00013347n	Brooklyn
bn:00019337n	Westminster
bn:00041734n	Greenwich
bn:00053192n	Manhattan
bn:00075602n	Swiss_canton
bn:00345581n	canton_of_Belgium
bn:00623656n	Cantons_of_Luxembourg
bn:00756267n	canton_of_Bolivia
bn:01300447n	Cantons_of_Ecuador
bn:00067218n	reproductive_structure
bn:00048990n	samara
bn:00059826n	ovary
bn:00000683n	accessory_fruit
bn:00000860n	achene
bn:00000960n	acorn
bn:00002011n	aggregate_fruit
bn:00010067n	berry
bn:00001894n	agamete
bn:00004533n	anther
bn:00004541n	antheridium
bn:00006300n	ascus
bn:00008848n	basidium
bn:00020465n	surname
bn:00052805n	maiden_name
bn:00014355n	nickname
bn:00877208n	Japanese_name
bn:01939635n	Matriname
bn:00029758n	edible_fruit
bn:14220451n	culinary_fruit
bn:00000827n	acerola
bn:00010371n	bilberry
bn:00011008n	blackberry
bn:00011570n	blueberry
bn:00012552n	wintergreen
bn:00000936n	ackee
bn:00002132n	avocado
bn:00003816n	pineapple
bn:00003913n	anchovy_pear
bn:00005054n	apple
bn:01971425n	Compound_fruit
bn:18500257n	raspberry
bn:00012589n	boysenberry
bn:14293310n	follicetum
bn:00009322n	bean
bn:00003382n	Northern_dewberry
bn:00003383n	American_dewberry
bn:00031906n	European_dewberry
bn:00068482n	swamp_dewberry
bn:00068487n	Southern_dewberry
bn:07052955n	Hull_Thornless
bn:05163617n	spreading_climber
bn:00012588n	boysenberry
bn:00051837n	loganberry
bn:00080013n	vine
bn:00008005n	cloudberry
bn:00010969n	black_raspberry
bn:00035405n	flowering_raspberry
bn:00066682n	red_raspberry
bn:00068483n	salmonberry
bn:00044994n	house
bn:00000356n	dwelling
bn:15338434n	creative_work
bn:16604460n	residential_building
bn:00001475n	sod_house
bn:00009273n	beach_house
bn:00011663n	boarding_house
bn:00013888n	bungalow
bn:00007037n	loft
bn:00050967n	library
bn:00063608n	porch
bn:00074793n	study
bn:00019771n	cliff_dwelling
bn:00021665n	condominium
bn:00034706n	hearth
bn:00034945n	fixer-upper
bn:00043845n	hermitage
bn:00045052n	housing
bn:17203600n	Territorial_entity
bn:00028604n	play
bn:00312030n	Function_(engineering)
bn:00008995n	bathroom
bn:00009495n	bedroom
bn:00026202n	den
bn:00027187n	dinette
bn:00027195n	dining_room
bn:00004836n	apartment
bn:00010423n	billet
bn:00011312n	block
bn:00015037n	camp
bn:00021667n	condominium
bn:00048655n	law
bn:07037011n	copyright
bn:00001227n	ad
bn:00002705n	algorithm
bn:00004349n	annotation
bn:00004352n	announcement
bn:00025333n	database
bn:00026060n	deliverable
bn:00032047n	evidence
bn:00017544n	chalet
bn:00017942n	chateau
bn:00029152n	duplex_house
bn:00070726n	settlement
bn:22126321n	Page_Soddy
bn:00562928n	Gustav_Rohrich_Sod_House
bn:02544581n	Pioneer_Sod_House
bn:02544583n	Minor_Sod_House
bn:02544586n	Wallace_W._Waterman_Sod_House
bn:02841828n	Southport_Beach_House
bn:00009480n	bed_and_breakfast
bn:01072281n	Mrs._Lydia_McCaffery's_Furnished_Rooms
bn:02622250n	Mother_Jones'_Prison
bn:03128061n	George_Washington_Hotel_(New_York_City)
bn:03156493n	Roman_Baths_(Potsdam)
bn:00005440n	architectural_style
bn:00921033n	Black_and_white_bungalow
bn:04142983n	thatched_cottage
bn:00160740n	Willy_Lott's_Cottage
bn:00170903n	Kames_Castle
bn:00202532n	Monk's_House
bn:00035305n	floor
bn:00020292n	cockloft
bn:00043218n	hayloft
bn:00053249n	mansard
bn:00031059n	mezzanine
bn:00034777n	ground_floor
bn:00051824n	loft
bn:14063324n	part_of_building
bn:00007753n	back_porch
bn:00025722n	deck
bn:00036638n	front_porch
bn:00037100n	veranda
bn:00063677n	portico
bn:00081570n	workplace
bn:00852295n	Shoin
bn:14427356n	studiolo
bn:00059820n	Oval_Office
bn:03866269n	Treaty_Room
bn:00022053n	home
bn:00005391n	archeology
bn:24559721n	White_House_Ruins
bn:24581750n	Fire_Temple
bn:24610613n	House_of_Many_Windows
bn:26119802n	Cave_dwellings
bn:00044557n	homestead
bn:00046038n	real_property
bn:03085738n	Housing_tenure
bn:07063798n	property
bn:01959688n	condop
bn:02987997n	Condo_hotel
bn:00517741n	Park_Tower_Condominium_(Chicago)
bn:01011519n	Sky_Las_Vegas
bn:00017719n	chapel
bn:04228196n	Catholic_church_building
bn:03190564n	Sacral_architecture
bn:00006323n	ashram
bn:02460352n	Skete
bn:10484726n	hermitage_for_pilgrimage
bn:25320151n	sōan
bn:00328226n	Warkworth_Hermitage
bn:08472347n	supply
bn:14532842n	Social_issue
bn:00000711n	accommodation
bn:00001019n	estate
bn:00012885n	breadbasket
bn:00013671n	buffer_zone
bn:00023310n	court
bn:00008867n	river_basin
bn:00011766n	body_of_water
bn:00021252n	residential_district
bn:00031880n	Eurasia
bn:00028610n	dramatic_composition
bn:00028606n	drama
bn:06161690n	literary_form
bn:00051538n	literature
bn:00041330n	Grand_Guignol
bn:00055254n	miracle_play
bn:00055861n	morality_play
bn:00056660n	mystery_play
bn:00060912n	Passion_play
bn:00001078n	act
bn:00073821n	stage_direction
bn:00012062n	script
bn:00069553n	scene
bn:03349723n	radio_drama
bn:00029899n	effort
bn:00065100n	public_transit
bn:00071122n	transportation
bn:00079366n	usage
bn:00773321n	Contamination_control
bn:00001108n	actinism
bn:00001936n	age
bn:00003808n	analyticity
bn:00004290n	anisotropy
bn:00005845n	olfactory_property
bn:00069362n	sauna
bn:02137577n	banya_(sauna)
bn:02316531n	Oukup
bn:00008992n	bathtub
bn:00015106n	toilet
bn:00042797n	washbasin
bn:00071327n	shower_stall
bn:00012390n	boudoir
bn:00018351n	child's_room
bn:00028289n	dormitory
bn:00042096n	guestroom
bn:00044972n	hotel_room
bn:00009472n	bed
bn:00066786n	refectory
bn:00027194n	dining-hall
bn:00054519n	mess
bn:00078262n	triclinium
bn:00013679n	buffet
bn:00027198n	dining-room_table
bn:00009519n	bedsitting_room
bn:00020537n	cold-water_flat
bn:00029153n	duplex_apartment
bn:00029891n	efficiency_apartment
bn:00035111n	flatlet
bn:00049258n	kitchenette
bn:02470786n	Living_Quarters
bn:00017045n	cellblock
bn:00044906n	ward
bn:00076522n	tennis_camp
bn:00077911n	trailer_camp
bn:15634449n	rule
bn:00001432n	administrative_law
bn:00015326n	canon_law
bn:00016429n	common_law
bn:00019362n	civil_law
bn:00020997n	mercantile_law
bn:00050249n	law
bn:03810404n	economics_of_property_rights
bn:23310185n	defender_(association_football)
bn:00032156n	prerogative
bn:01041125n	Copyright_law_of_the_European_Union
bn:01156163n	Crown_copyright
bn:01156864n	exception_to_copyright
bn:01172215n	Music_law
bn:03081587n	Copyright_Act
bn:01156562n	Copyleft
bn:06133329n	defender
bn:14499163n	centre_back
bn:27268719n	defenceman
bn:00060113n	promotion
bn:00046705n	information
bn:00001591n	advertorial
bn:00010394n	circular
bn:00020987n	commercial
bn:00027338n	direct_mail
bn:00052831n	mailer
bn:00008210n	ballyhoo
bn:00011615n	endorsement
bn:00013738n	buildup
bn:00062645n	sales_talk
bn:00063983n	public_relations
bn:00035963n	rule
bn:00036826n	routine
bn:00072863n	sorting_algorithm
bn:00074177n	stemmer
bn:02847219n	simplex_algorithm
bn:03130158n	genetic_algorithm
bn:26691975n	classifier
bn:00043952n	heuristic
bn:00054583n	metarule
bn:00066622n	recursion
bn:00032276n	expansion
bn:00054548n	metadata
bn:00000489n	outline
bn:00004350n	note
bn:00020978n	comment
bn:02237133n	Warichu
bn:03140746n	Java_annotation
bn:00003663n	amplification
bn:00074908n	supplementation
bn:00074033n	statement
bn:00028015n	document
bn:00023236n	state
bn:00029763n	edict
bn:00064713n	promulgation
bn:00078870n	ukase
bn:03925398n	legal_act
bn:13804605n	Presidential_proclamation_(United_States)
bn:00000741n	explanation
bn:00002086n	agreement
bn:00003332n	amendment
bn:00004353n	announcement
bn:00004451n	answer
bn:00046698n	information
bn:00025314n	data
bn:00021470n	electronic_database
bn:00051508n	list
bn:00074878n	subdata_base
bn:00046419n	index
bn:00003563n	ammunition
bn:00005379n	secret
bn:00021757n	confirmation
bn:00023295n	course_of_study
bn:00025321n	format
bn:00064584n	product
bn:00451176n	Music_sequencer
bn:00012060n	book
bn:00012066n	book
bn:00012705n	inspiration
bn:00014350n	by-product
bn:00030738n	end_product
bn:04855534n	area_of_law
bn:00019224n	circumstantial_evidence
bn:00022831n	corpus_delicti
bn:00022870n	corroborating_evidence
bn:00027333n	direct_evidence
bn:00032223n	exhibit
bn:02411409n	Grand_Chalet
bn:03554124n	Fay_hut
bn:05003641n	Chalet_Meiner
bn:08560872n	Casa_de_les_Punxes
bn:13812619n	Cal_Pallejà
bn:00023240n	country_house
bn:00808982n	Official_residence
bn:00547509n	ice_palace
bn:00559349n	Stins
bn:01487006n	Jagdschloss
bn:01578163n	Electromagnetic_lock
bn:03486738n	Châteaux_of_the_Loire_Valley
bn:00024959n	dacha
bn:00071208n	shooting_lodge
bn:00075153n	summer_house
bn:00080000n	villa
bn:00080001n	villa
bn:05486606n	Bummert
bn:01010239n	Building_at_102–104_Inman_Street
bn:01010252n	Building_at_106–108_Inman_Street
bn:01010255n	Buildings_at_110–112_Inman_Street
bn:02316702n	Paul_Bishop's_House
bn:02544588n	Jackson-Einspahr_Sod_House
bn:00045048n	Houses_of_Parliament
bn:00046409n	Independence_Hall
bn:00000227n	abattoir
bn:00004837n	apartment_building
bn:00005441n	architecture
bn:00007078n	hostel
bn:01390200n	Two_Harbors_Lighthouse
bn:01915557n	Dog_Bark_Park_Inn
bn:02572469n	Gustav_Freiwald_House
bn:02613977n	Robert_F._Lytle_House
bn:02844588n	Queens_Head,_Monmouth
bn:03998948n	Hongō-kan
bn:03132534n	National_Historic_Landmark
bn:00044967n	hotel
bn:00005939n	art_form
bn:00032400n	expressive_style
bn:00009194n	Bauhaus
bn:00014367n	Byzantine_architecture
bn:00019567n	classical_architecture
bn:00041165n	Gothic
bn:00055836n	Moorish
bn:00072790n	sonata_form
bn:00019578n	classics
bn:00020989n	commercial_art
bn:00259714n	Seth_Peterson_Cottage
bn:27270309n	thatching
bn:00016570n	castle
bn:03863801n	Historic_house_museum
bn:08585478n	agricultural_structure
bn:00035566n	fodder
bn:00008614n	barn
bn:00024466n	curb_roof
bn:00068220n	roof
bn:00044207n	hip_roof
bn:00036461n	French_roof
bn:00035304n	floor
bn:00006183n	artist's_loft
bn:00009237n	bay_window
bn:00018668n	choir_loft
bn:00029553n	eaves
bn:00074390n	stoop
bn:00075180n	sun_deck
bn:00037102n	gallery
bn:00049818n	lanai
bn:02031327n	Engawa
bn:00020715n	colonnade
bn:00056877n	narthex
bn:01358860n	Stoa
bn:01854185n	Cryptoporticus
bn:08364057n	soportal
bn:03932180n	Glory's_Portico
bn:00040161n	geographic_point
bn:07746897n	facility
bn:00008010n	bakery
bn:00009580n	beehive
bn:00013285n	brokerage_house
bn:00017168n	central
bn:00020656n	colliery
bn:00051783n	locker_room
bn:00001303n	address
bn:00021771n	confluence
bn:00031140n	epicenter
bn:00052733n	magnetic_pole
bn:00063296n	pole
bn:08013544n	kuroshoin
bn:00337604n	Cabinet_of_curiosities
bn:03260044n	Ducal_Palace,_Mantua
bn:00046665n	space
bn:02557848n	Studiolo_of_Francesco_I
bn:02632606n	Camerini_d'alabastro
bn:03961353n	studiolo_di_Cosimo_I
bn:04013614n	Studiolo_di_Federico_da_Montefeltro
bn:04253881n	Studiolo_di_Belfiore
bn:16925363n	king's_cabinet
bn:21744412n	Isabella_d'Este_Studiolo
bn:00041201n	government_office
bn:00048258n	jobcentre
bn:00049844n	land_office
bn:00000355n	residence
bn:00044497n	home_away_from_home
bn:00028169n	domicile
bn:15660258n	study_of_history
bn:00006573n	Assyriology
bn:00029968n	Egyptology
bn:00053427n	marine_archeology
bn:00060229n	paleoclimatology
bn:00060232n	paleoethnography
bn:00024364n	social_anthropology
bn:00026505n	ethnography
bn:00031731n	ethnology
bn:00062160n	physical_anthropology
bn:00004586n	anthropometry
bn:00009815n	property
bn:00975793n	Geographical_feature
bn:03283166n	estate_in_land
bn:00025511n	mortmain
bn:00049836n	land
bn:00052061n	lot
bn:00019017n	spiritualty
bn:00021198n	commonage
bn:00021256n	community_property
bn:00031647n	estate
bn:00043561n	heirloom
bn:00050447n	leasehold
bn:27269865n	Owner-occupancy
bn:00045057n	housing_project
bn:00047023n	intellectual_property
bn:01889282n	Begich_Towers
bn:03134307n	The_Signature_at_MGM_Grand
bn:00072030n	skyscraper
bn:00045013n	place_of_worship
bn:00018995n	church
bn:00071848n	Sistine_Chapel
bn:00017704n	chantry
bn:00049671n	lady_chapel
bn:00071442n	side_chapel
bn:00008456n	baptismal_font
bn:00010144n	bethel
bn:00022332n	conventicle
bn:00053636n	masjid
bn:00055976n	mosque
bn:00008857n	basilica
bn:00175148n	Titular_church
bn:00186519n	Collegiate_church
bn:03332445n	major_basilica
bn:00000234n	abbey
bn:00016758n	cathedral
bn:00016759n	cathedral
bn:00049220n	kirk
bn:01905265n	Religious_art
bn:03347501n	Place_of_worship
bn:00382850n	Architectural_firm
bn:00013984n	cemetery
bn:00019908n	cloister
bn:00077969n	transept
bn:00935822n	Calvary_(sculpture)
bn:00079307n	urban_planning
bn:00005437n	architectural_engineering
bn:00049891n	landscape_architecture
bn:00067465n	retreat
bn:00854878n	Yogaville
bn:02014467n	Sri_Ramana_Ashram
bn:13504883n	Angira_Ashram
bn:14491744n	Sadaqat_Ashram
bn:25599347n	Tolstoy_Farm
bn:00015045n	Camp_David
bn:00006322n	ashram
bn:00057355n	nest
bn:00057981n	nook
bn:00062971n	pleasance
bn:01859384n	Lakkoskiti
bn:06050027n	Sharpan_skete
bn:06148840n	Komarovski_skete
bn:14954281n	New_Teves
bn:15867522n	New_Skete_(Mount_Athos)
bn:00370192n	Gaztelugatxe
bn:14298770n	Hermitage_at_Schaelsberg
bn:08117923n	Rakushisha
bn:15363169n	provisioning
bn:00013142n	delivery
bn:00022270n	contribution
bn:00048242n	problem
bn:00019569n	classical_conditioning
bn:00036951n	futurology
bn:00046157n	poverty
bn:00000520n	maltreatment
bn:00007878n	bad_debt
bn:00014640n	calamity
bn:00017095n	censoring
bn:00023807n	crime
bn:00008055n	balance-of-payments_problem
bn:00065805n	race_problem
bn:00241186n	Flatness_problem
bn:00330878n	Wicked_problem
bn:00492006n	Delta_L_problem
bn:00001410n	alteration
bn:00010541n	organic_process
bn:00033709n	hyperopia
bn:00001268n	adaptation
bn:00050293n	loosening
bn:00077232n	tightening
bn:00078592n	tune
bn:04083891n	Architectural_ensemble
bn:00008667n	barony
bn:00023247n	countryseat
bn:00024088n	Crown_land
bn:00030974n	entail
bn:00034084n	fief
bn:00737322n	Off-plan_property
bn:00066884n	region
bn:00033656n	Far_East
bn:00036468n	French_West_Indies
bn:00058540n	West
bn:00058845n	Old_World
bn:00004720n	antipodes
bn:00082076n	zone
bn:00012218n	borderland
bn:01438852n	Polish_Border_Strip
bn:14028573n	Gibraltar–Spain_border
bn:14109470n	North_Korea–South_Korea_border
bn:03743255n	United_Nations_Buffer_Zone_in_Cyprus
bn:00015148n	Panama_Canal_Zone
bn:00020859n	combat_zone
bn:00025175n	danger_zone
bn:00026135n	demilitarized_zone
bn:00028844n	drop_zone
bn:00006969n	atrium
bn:00007979n	bailey
bn:00035657n	food_court
bn:00035808n	forecourt
bn:00002321n	aisle
bn:00007124n	auditorium
bn:00007944n	baggage_claim
bn:00009838n	chancel
bn:00012530n	box
bn:00035942n	geological_formation
bn:00026642n	detention_basin
bn:00067434n	retention_basin
bn:02353735n	Watersheds_of_North_America
bn:02545692n	Endorheic_basin
bn:05867767n	artesian_basin
bn:00076928n	thing
bn:00045395n	hydrology
bn:00007843n	backwater
bn:00009212n	bay
bn:00013149n	main
bn:00017684n	channel
bn:00024004n	ford
bn:00042379n	water
bn:00013726n	unit
bn:00031631n	necessity
bn:00046597n	inessential
bn:00057223n	neighborhood
bn:03369537n	Land_use
bn:00040247n	Georgetown
bn:00041736n	Greenwich_Village
bn:00032508n	exurbia
bn:00062792n	planned_community
bn:00065790n	warren
bn:00045055n	housing_development
bn:00045056n	housing_estate
bn:00022173n	continent
bn:02236580n	Supercontinent
bn:00006329n	Asia
bn:00031896n	Europe
bn:00068619n	Soviet_Union
bn:00068620n	Soviet_Russia
bn:00068621n	Russia
bn:00001816n	Africa
bn:00004479n	Antarctica
bn:00007229n	Australia
bn:00062310n	writing
bn:00064687n	prologue
bn:00007558n	Ayurveda
bn:00001266n	adaptation
bn:00007345n	autograph
bn:00012479n	bowdlerization
bn:00023869n	criticism
bn:00037742n	writing_style
bn:00056857n	narrative
bn:00081581n	work_of_art
bn:00019960n	closet_drama
bn:00020904n	comedy
bn:00054257n	melodrama
bn:00077899n	tragedy
bn:02934134n	liturgical_drama
bn:00035912n	form
bn:00063195n	poetry
bn:00064803n	prose
bn:02129116n	steampunk
bn:26690482n	satire
bn:05506334n	form
bn:22293221n	poetic_form
bn:00031622n	essay
bn:00078126n	treatise
bn:07153428n	Musical_form
bn:15115582n	breast
bn:00010852n	black_and_white
bn:00768522n	Language_arts
bn:08418164n	art_form
bn:00069188n	Sanskrit_literature
bn:26691525n	hymnography
bn:00056346n	murder_mystery
bn:00069068n	samizdat
bn:00062960n	playlet
bn:01130151n	Ordinalia
bn:02434921n	The_Second_Shepherds'_Play
bn:03591631n	Wakefield_Mystery_Plays
bn:03796210n	Theatrical_style
bn:27267611n	amusement
bn:00662081n	Elckerlijc
bn:03135082n	The_World_and_the_Child
bn:03203416n	Everyman_(play)
bn:03604636n	The_Castle_of_Perseverance
bn:21445145n	Croxton_Play_of_the_Sacrament
bn:01031113n	Coventry_Mystery_Plays
bn:01286619n	Chester_Mystery_Plays
bn:01842415n	N-Town_Plays
bn:00027911n	division
bn:02804194n	scene_(drama)
bn:00027356n	direction
bn:00001307n	address
bn:00035960n	recipe
bn:00053491n	markup
bn:00055288n	misdirection
bn:00064192n	rule
bn:00022201n	continuity
bn:00026835n	dialogue
bn:00050979n	libretto
bn:00064708n	promptbook
bn:00069546n	scenario
bn:00061560n	performance
bn:14764640n	radio_program
bn:02438303n	Book-and-record_set
bn:06756332n	audio_drama_genre
bn:00138651n	Earth_Aid
bn:00157463n	Dark_Shadows:_The_Christmas_Presence
bn:00157490n	Dark_Shadows:_The_Rage_Beneath
bn:00049571n	labor
bn:15051188n	Physiological_condition
bn:00005097n	application
bn:00026670n	friction
bn:00027041n	trouble
bn:00032203n	exercise
bn:00050450n	least_effort
bn:00022924n	corvee
bn:00028232n	drudgery
bn:00042437n	hackwork
bn:00043222n	haymaking
bn:00045244n	hunt
bn:00078004n	transportation_system
bn:01890365n	Public_space
bn:00053680n	rapid_transit
bn:00073818n	stagecoach
bn:00182443n	Night_service_(public_transport)
bn:00239024n	Free_public_transport
bn:00251737n	Public_transport_in_New_Zealand
bn:00078006n	transit_line
bn:00002264n	air_transportation_system
bn:00044133n	highway_system
bn:00071252n	short_line
bn:00076435n	telpherage
bn:00002263n	air_transportation
bn:00032389n	express
bn:00034132n	ferry
bn:00036417n	freight
bn:00043152n	hauling
bn:00026966n	enunciation
bn:03562180n	Word_usage
bn:00006166n	artificial_language
bn:00008678n	barrage
bn:00025514n	dead_language
bn:00046488n	indigenous_language
bn:00047109n	lingua_franca
bn:05014997n	prevention
bn:01022048n	First_light_(astronomy)
bn:04848013n	chemical_phenomenon
bn:00011736n	bodily_property
bn:00012005n	bone_age
bn:00018912n	chronological_age
bn:00026703n	developmental_age
bn:00034139n	fetal_age
bn:00054362n	mental_age
bn:00051472n	liquid
bn:03514715n	Fluorescence_anisotropy
bn:00047678n	isotropy
bn:00012433n	bouquet
bn:00034169n	malodorousness
bn:00056493n	muskiness
bn:00066128n	rancidness
bn:26690729n	aromaticity
bn:00074100n	steam_bath
bn:00075054n	sudatorium
bn:00626556n	public_bath
bn:00643271n	Finnish_sauna
bn:01300729n	Infrared_sauna
bn:00078647n	Turkish_bath
bn:01880579n	Steam_shower
bn:01187943n	Culture
bn:12823658n	Gasim_bey_Bath
bn:14135772n	Russian_bath_in_Antarctica
bn:21123436n	Agha_Mikayil_Bath
bn:02590921n	laconicum
bn:00079863n	vessel
bn:00035718n	footbath
bn:00044203n	sitz_bath
bn:00044958n	hot_tub
bn:00010646n	birdbath
bn:00007333n	autoclave
bn:00008691n	barrel
bn:00008864n	basin
bn:00008990n	bath
bn:00009509n	bedpan
bn:00063087n	plumbing_fixture
bn:00035474n	flush_toilet
bn:00035475n	flushless_toilet
bn:00063903n	potty_seat
bn:00020920n	public_toilet
bn:00029432n	outhouse
bn:00077493n	toilet_bowl
bn:00077496n	toilet_seat
bn:00036075n	fountain
bn:00045342n	water_faucet
bn:00071324n	shower
bn:00071766n	sink
bn:00079338n	urinal
bn:13866262n	liturgical_furniture
bn:00006404n	aspersorium
bn:00010277n	bidet
bn:00030542n	emesis_basin
bn:00012180n	booth
bn:00071329n	shower_curtain
bn:00014808n	telephone_booth
bn:00021736n	confessional
bn:00063378n	polling_booth
bn:00064707n	prompt_box
bn:00077510n	tollbooth
bn:00053721n	master_bedroom
bn:00007652n	nursery
bn:00077860n	trade
bn:00001397n	adjoining_room
bn:00021910n	connecting_room
bn:00044918n	hostel
bn:00009515n	bedroom_furniture
bn:00006129n	furniture
bn:00010075n	berth
bn:00013739n	built-in_bed
bn:00013895n	bunk
bn:00013897n	bunk_bed
bn:00015043n	cot
bn:00009502n	bedstead
bn:00053881n	mattress
bn:00007650n	baby_bed
bn:00012121n	bookcase
bn:04017983n	Cenacolo_di_Fuligno
bn:16776349n	University_of_Leeds_Refectory
bn:03754397n	Refectory_Church_(Pechersk_Lavra)
bn:00044090n	high_table
bn:00767913n	Servants'_hall
bn:02146343n	Social_space
bn:00066880n	regiment
bn:00058700n	officer's_mess
bn:01265603n	Jenny_Lake_CCC_Camp_NP-4
bn:02464024n	White_River_Mess_Hall_and_Dormitory
bn:14729731n	Graurheindorfer_Straße_90
bn:21253021n	Veterans'_Club_Building
bn:00077928n	training_table
bn:02552133n	Coenaculum
bn:04785323n	conference_room
bn:00014447n	cabinet
bn:00000075n	two
bn:00017044n	minibar
bn:00023666n	credenza
bn:00028636n	drawer
bn:00070999n	shelf
bn:00013948n	chest_of_drawers
bn:00011643n	dining_table
bn:00027197n	dining-room_furniture
bn:00027214n	dinner_table
bn:00066787n	refectory_table
bn:00078263n	triclinium
bn:00052872n	maisonette
bn:00049248n	kitchen
bn:00014468n	galley
bn:00899457n	Kuri_(kitchen)
bn:01538383n	kitchen_cabinet
bn:00063322n	police_station
bn:00025598n	death_house
bn:00029128n	dungeon
bn:00017031n	cell
bn:08267139n	garrison_posts
bn:00026662n	detox
bn:00053822n	maternity_ward
bn:01584313n	Duroville
bn:18830255n	Cootamundra_Caravan_Park
bn:18865193n	Goulburn_Park_Caravan_Park
bn:19252087n	Green_Acres_Campground_and_RV_Park
bn:00070528n	sentence
bn:00051845n	logic
bn:00000728n	treaty
bn:00015659n	capitalization
bn:00020356n	code_of_conduct
bn:00022335n	convention
bn:00025781n	decree
bn:00021376n	complex_sentence
bn:00021430n	compound_sentence
bn:00025738n	declarative_sentence
bn:00047208n	question
bn:00068558n	run-on_sentence
bn:00065090n	public_law
bn:03566382n	Statutory_corporation
bn:02718936n	Local_Autonomy_Act
bn:03401299n	Administrative_law_in_China
bn:03892961n	Nathavaram
bn:15011379n	Administrative_Law_in_Germany
bn:15750947n	administrative_law_in_France
bn:00047156n	international_law
bn:03299779n	Canon_law_of_the_Catholic_Church
bn:03301626n	Canon_law_of_the_Anglican_Communion
bn:01508963n	Ecclesiastical_court
bn:03497276n	Corpus_Juris_Canonici
bn:03595346n	Decretales_Gregorii_IX
bn:00063729n	posse
bn:00016430n	case_law
bn:00050587n	legislation
bn:16631763n	civil_law_(common_law)
bn:04968513n	commercial_law_in_Morocco
bn:15224392n	commercial_law_in_Austria
bn:17266010n	commercial_law_in_Germany
bn:00036418n	freight
bn:00046963n	legal_document
bn:00004601n	anti-drug_law
bn:00004610n	anti-racketeering_law
bn:00004754n	antitrust_legislation
bn:00011526n	blue_law
bn:00011559n	blue_sky_law
bn:00001011n	acquittance
bn:00001076n	act
bn:00001752n	affidavit
bn:00005861n	arraignment
bn:00006132n	articles_of_incorporation
bn:27269416n	theory
bn:27267522n	authority
bn:03545393n	Position_(team_sports)
bn:03594712n	Association_football_positions
bn:00017132n	center
bn:01099710n	basketball_position
bn:01978134n	Futsal_positions
bn:02858602n	Australian_rules_football_position
bn:03103561n	baseball_position
bn:00067807n	right
bn:00029459n	easement
bn:00064491n	privilege_of_the_floor
bn:07728119n	intellectual_property_law
bn:00000661n	entree
bn:00000662n	access
bn:00001605n	advowson
bn:00014471n	cabotage
bn:00019406n	claim
bn:00055743n	monopoly
bn:03142162n	Performing_rights
bn:00050986n	license
bn:04058262n	exception
bn:00032747n	fair_use
bn:00269726n	Freedom_of_panorama
bn:01156826n	Fair_dealing
bn:01281398n	Right_to_quote
bn:02945638n	Variance_(land_use)
bn:03820210n	Synchronization_right
bn:03930390n	practice
bn:02556904n	Non-commercial_activity
bn:03858562n	Share-alike
bn:00033871n	featherbedding
bn:00068799n	safety
bn:00073522n	spoils_system
bn:00407950n	security_theater
bn:00006547n	soccer
bn:01101181n	Sweeper_(association_football)
bn:00036014n	forward
bn:00040851n	goalkeeper
bn:00022154n	message
bn:00069579n	scheme
bn:00006997n	attack
bn:03474315n	Classical_element
bn:00000938n	acknowledgment
bn:00005161n	approval
bn:00006351n	digression
bn:00011751n	body
bn:00013896n	nonsense
bn:14781583n	abstract_object
bn:00000990n	acquaintance
bn:00007783n	background
bn:00019220n	circumstance
bn:00025327n	datum
bn:00026513n	descriptor
bn:00000318n	ability
bn:00007047n	attitude
bn:00012681n	mind
bn:00020453n	content
bn:00020454n	cognitive_factor
bn:00057567n	newspaper_ad
bn:00012133n	booklet
bn:00057563n	newspaper
bn:00323788n	Printed_matter
bn:01237106n	Newspaper_format
bn:00074806n	stuffer
bn:00542600n	Spadea
bn:00966689n	How-to-vote_card
bn:01765102n	Broadside_ballad
bn:02474774n	Airborne_leaflet_propaganda
bn:00021221n	communication
bn:00046700n	infomercial
bn:00000735n	childbirth
bn:03734426n	Departures_(magazine)
bn:00003602n	amount
bn:00064453n	printing
bn:00053480n	selling
bn:00223492n	Litigation_public_relations
bn:01273373n	Media_relations
bn:14572100n	official_denial
bn:15617507n	Traffic_cadet
bn:00254835n	Burson-Marsteller
bn:00064536n	procedure
bn:00010078n	Bertillon_system
bn:00014688n	calculation
bn:00018896n	mapping
bn:00021650n	condition
bn:00026807n	diagnostic_procedure
bn:16932101n	routine
bn:27269457n	Control_flow
bn:00072947n	source_code
bn:00016654n	cataloged_procedure
bn:00022187n	contingency_procedure
bn:00032188n	supervisory_routine
bn:00050975n	library_routine
bn:00066131n	random_number_generator
bn:00003052n	alpha_software
bn:00007291n	authoring_language
bn:00010135n	beta_software
bn:00014510n	computer-aided_design
bn:00021323n	compatible_software
bn:00616131n	Flashsort
bn:00690476n	External_sorting
bn:01278708n	Merge_sort
bn:02545186n	Comparison_sort
bn:02623285n	Quicksort
bn:03211034n	process_(computing)
bn:01180604n	evolutionary_algorithm
bn:11171595n	informed_search_algorithm
bn:00601431n	Genetic_algorithm_scheduling
bn:03499081n	support_vector_machine
bn:16608229n	Class_membership_probabilities
bn:00064528n	problem_solving
bn:00628574n	heuristic_(computer_science)
bn:00050138n	lateral_thinking
