bn:00015267n	dog
bn:00049726n	Lake_Ontario
bn:00049732n	Lake_Superior
bn:00031409n	Lake_Erie
bn:00045281n	Lake_Huron
bn:00021494n	computer_science
bn:00058448n	object-oriented_programming
bn:00052687n	Wise_Men
bn:00056713n	Nag_Hammadi
bn:00001992n	pile
bn:00001993n	agglomeration
bn:00002250n	aviation
bn:00003721n	ana
bn:00018105n	chemical_element
bn:01262891n	period_7
bn:16862705n	chemical_series
bn:00006825n	fermium
bn:00001721n	estivation
bn:00005869n	array
bn:00016731n	classification
bn:00022280n	lash-up
bn:00035325n	flower_arrangement
bn:00035940n	formation
bn:00004627n	antibiosis
bn:26691109n	vegetation_unit
bn:18162453n	Ornithopodo-Corynephoretum
bn:00035868n	forest
bn:01642345n	plant_community
bn:02421009n	climax_community
bn:00004579n	anthropoid
bn:00004847n	ape
bn:00044571n	hominid
bn:00044572n	hominoid
bn:00050654n	lemur
bn:00055685n	monkey
bn:00003622n	amphibian_genus
bn:00006083n	arthropod_genus
bn:00007857n	bacteria_genus
bn:00010629n	bird_genus
bn:00018750n	chordate_genus
bn:00020388n	coelenterate_genus
bn:00074895n	subgenus
bn:16390090n	Validly_published_name
bn:00049924n	language_unit
bn:00071525n	signal
bn:00002054n	agnomen
bn:00002713n	alias
bn:00004414n	pseudonym
bn:00005032n	appellation
bn:00006557n	assumed_name
bn:00007289n	writer's_name
bn:00020677n	collocation
bn:00027521n	discourse
bn:00035946n	formative
bn:00050895n	lexeme
bn:00055918n	morpheme
bn:00062021n	phone
bn:01413740n	pathovar
bn:15062416n	infrageneric_rank
bn:14303573n	rank
bn:00068856n	saint
bn:02276201n	Jefe_Supremo
bn:03100104n	Police_rank
bn:03437272n	Imperial,_royal_and_noble_ranks
bn:05774653n	ecclesiastical_occupation
bn:05934630n	Class_rank_(Russia)
bn:00062148n	phylum
bn:00042901n	Haplosporidia
bn:00059379n	Sarcosporidia
bn:00003617n	amphibia
bn:00017051n	cellular_slime_mold
bn:00037967n	genus_Dictostylium
bn:00001122n	actinopod
bn:00043595n	Heliozoa
bn:00059365n	Radiolaria
bn:26341528n	Pleurocorallium_secundum
bn:00001091n	Actiniaria
bn:00001126n	anthozoan
bn:00002531n	Alcyonaria
bn:00052654n	Madreporaria
bn:00075232n	superclass
bn:00059685n	ostracoderm
bn:00003858n	Anaspida
bn:00021933n	Conodonta
bn:00024763n	Cyclostomata
bn:00059324n	Ostracodermi
bn:00004240n	animal_order
bn:00036868n	fungus_order
bn:00062810n	plant_order
bn:00064889n	protoctist_order
bn:02272560n	Order_of_the_Reunion
bn:06821630n	Anonae
bn:00074938n	suborder
bn:00003307n	Ambystomatidae
bn:00003656n	Amphiumidae
bn:00006239n	Ascaphidae
bn:00013021n	Microhylidae
bn:00013696n	Bufonidae
bn:00014539n	Caeciliidae
bn:00020387n	coelenterate_family
bn:00000615n	Acaridae
bn:00001021n	Acrididae
bn:00001323n	Adelgidae
bn:00002641n	Aleyrodidae
bn:00003979n	Andrenidae
bn:00004387n	Anobiidae
bn:00001115n	Actinomycetaceae
bn:00006746n	Athiorhodaceae
bn:00007721n	Bacillaceae
bn:00007872n	Bacteroidaceae
bn:00018565n	Chlamydiaceae
bn:00022945n	Corynebacteriaceae
bn:00000584n	Xenicidae
bn:00000699n	Accipitridae
bn:00001654n	Aepyornidae
bn:00002434n	Alaudidae
bn:00002507n	Alcedinidae
bn:00002517n	Alcidae
bn:00042859n	hanging_fly
bn:00003642n	Amphioxidae
bn:00028109n	Doliolidae
bn:00033387n	Salpidae
bn:00005356n	arbovirus
bn:00080085n	virus
bn:00050086n	Lassa_virus
bn:00005546n	arenavirus
bn:00048612n	Junin_virus
bn:00052448n	lymphocytic_choriomeningitis_virus
bn:00052579n	Machupo_virus
bn:00077481n	Togaviridae
bn:00035134n	flavivirus
bn:00061008n	pathogen
bn:00052499n	lyssavirus
bn:00067595n	rhabdovirus
bn:00079857n	vesiculovirus
bn:02052802n	Botanical_nomenclature
bn:03049288n	Form_(zoology)
bn:01208250n	Serotype
bn:18457659n	morphovar
bn:00742311n	ST8:USA300
bn:14405672n	Absettarov_virus
bn:01963530n	Laboratory_rat
bn:03295928n	Guided_rat
bn:04871310n	Zucker_Rat
bn:10469276n	Wistar_Rat
bn:00392249n	Biobreeding_rat
bn:05335785n	Dumbo_rats
bn:16440588n	Ralph_(rat)
bn:00035287n	flock
bn:00020078n	clutch
bn:00975772n	Road_verge
bn:03807219n	Special_route
bn:00010587n	biotype
bn:00059480n	organization
bn:00074224n	constitution
bn:00061450n	people
bn:00056443n	music
bn:00008280n	band
bn:00008283n	dance_band
bn:00018782n	chorus
bn:00029058n	duet
bn:00030961n	ensemble
bn:00058608n	octet
bn:00046975n	musician
bn:00001371n	adhocracy
bn:00001754n	affiliate
bn:00002740n	alliance
bn:00006539n	association
bn:00006549n	Orange_Order
bn:00011479n	blue
bn:03164258n	closure_(topology)
bn:13598833n	group
bn:00020098n	Cnidaria
bn:00061876n	spermatophyte
bn:00004093n	angiocarp
bn:00026948n	dicot
bn:00030773n	monocot
bn:00035378n	flower
bn:00052641n	madderwort
bn:00081194n	wildflower
bn:00011422n	flower
bn:00008225n	balsam
bn:00042337n	gymnosperm
bn:00070270n	seedling
bn:00026882n	diapsid
bn:27267609n	Amniota
bn:00027226n	dinosaur
bn:00035527n	pterosaur
bn:00045763n	ichthyosaur
bn:00058162n	nothosaur
bn:00063011n	plesiosaur
bn:00076808n	thecodont
bn:00023899n	crocodilian_reptile
bn:00059150n	snake
bn:00069364n	saurian
bn:00073306n	tuatara
bn:00045461n	hymenopterous_insect
bn:00046870n	insect
bn:00004902n	Apidae
bn:00002773n	Nomia_melanderi
bn:00003978n	andrena
bn:00004906n	honeybee
bn:00013854n	bumblebee
bn:00016201n	carpenter_bee
bn:00024286n	cuckoo-bumblebee
bn:00004458n	ant
bn:00017533n	chalcid_fly
bn:00033152n	Mutillidae
bn:00045759n	ichneumon_fly
bn:00069418n	sawfly
bn:00080537n	wasp
bn:14578827n	salamander
bn:00004025n	arboreal_salamander
bn:00019808n	climbing_salamander
bn:00026918n	Pacific_giant_salamander
bn:00024184n	Cryptobranchidae
bn:00026919n	Dicamptodontidae
bn:00033290n	Plethodontidae
bn:00000598n	Acanthopterygii
bn:00000616n	Acarina
bn:00001116n	Actinomycetales
bn:00001120n	Actinomyxidia
bn:00001655n	Aepyorniformes
bn:00006081n	arthropod
bn:00044873n	horseshoe_crab
bn:00005283n	Arachnida
bn:00019523n	Merostomata
bn:00059364n	Pycnogonida
bn:24768768n	Division_(biology)
bn:27268509n	Cladophora
bn:00017900n	Charophyceae
bn:00018612n	Chlorophyceae
bn:00018619n	green_algae
bn:00019560n	Ulvophyceae
bn:00027922n	division_Eubacteria
bn:00007722n	Bacillariophyceae
bn:00018954n	Chrysophyceae
bn:00019561n	Xanthophyceae
bn:00040957n	golden_algae
bn:00043944n	Heterotrichales
bn:00081870n	yellow-green_algae
bn:00019490n	class_Cyanobacteria
bn:00742464n	Charassognathus
bn:01389834n	Luangwa_(cynodont)
bn:01556841n	Lumkuia
bn:01867762n	Chiniquodon
bn:02333702n	Thrinaxodon
bn:02333715n	Oligokyphus
bn:00024815n	cynodont
bn:00032083n	Exaeretodon
bn:00075690n	synapsid
bn:00038314n	Ischigualastia
bn:00907229n	Dolichuranus
bn:00907336n	Eodicynodon
bn:00926704n	Endothiodon
bn:00926706n	Wadiasaurus
bn:00926708n	Moghreberia
bn:00026977n	dicynodont
bn:00209040n	Halobacterium_salinarum
bn:00363908n	Archaeal_Richmond_Mine_acidophilic_nanoorganisms
bn:00639201n	Sulfate-reducing_bacteria
bn:00851450n	Methanobrevibacter_smithii
bn:17119911n	Haloquadratum_walsbyi
bn:00005389n	archaebacteria
bn:00058174n	notion
bn:01698879n	periodization
bn:00007659n	baby_boomer
bn:00056324n	mumpsimus
bn:03254664n	Point_of_view_(philosophy)
bn:12680471n	generation
bn:00040759n	glume
bn:01986176n	Natural_material
bn:03047093n	Ambe
bn:03339556n	Basement_(geology)
bn:07762340n	living_fish
bn:00007371n	automaton
bn:03435599n	Being_in_itself
bn:21606107n	man-eater
bn:00009676n	being
bn:00022157n	subject
bn:00027686n	inclination
bn:00064752n	property
bn:00067352n	resource
bn:00059034n	ontology
bn:00061984n	philosophy
bn:00005193n	aptitude
bn:00047140n	representation
bn:14781583n	abstract_object
bn:00009717n	impression
bn:00013944n	burden
bn:00020447n	cogitation
bn:00034385n	figment
bn:00037670n	generalization
bn:00045804n	ideal
bn:00060765n	part
bn:00000249n	abdomen
bn:00001470n	adnexa
bn:00003294n	ambulacrum
bn:00003673n	ampulla
bn:00005005n	apparatus
bn:00022827n	corpus
bn:00058042n	North_Atlantic
bn:00058057n	North_Pacific
bn:00072972n	South_Atlantic
bn:00072986n	South_Pacific
bn:00000901n	acicula
bn:00008783n	base
bn:03369752n	Biogenic_substance
bn:00081220n	wildlife
bn:00053662n	mass
bn:00048027n	jargon
bn:00006195n	humanistic_discipline
bn:00966961n	Chain_of_events
bn:00010224n	bibliography
bn:03468279n	presentation
bn:00003924n	ancient_history
bn:00022145n	modern_times
bn:00044259n	historical_document
bn:00064880n	protohistory
bn:00180197n	History_of_Eurasia
bn:00222035n	History_of_printing
bn:00005942n	art_history
bn:00009449n	fine_arts
bn:00018916n	chronology
bn:00019576n	classicism
bn:00030864n	English
bn:00047101n	interior_design
bn:00014138n	occupation
bn:00046516n	person
bn:03303865n	Biology_and_sexual_orientation
bn:00072536n	social_group
bn:00072539n	social_organization
bn:01534329n	Chronotope
bn:12731303n	individual
bn:00010210n	bias
bn:00024486n	curio
bn:00017452n	chachka
bn:00012059n	book
bn:00020497n	coin
bn:00048886n	keepsake
bn:00063768n	postage
bn:00013046n	bric-a-brac
bn:00020638n	collector's_item
bn:00044576n	homo
bn:00052888n	planet
bn:00163710n	Umwelt
bn:03086073n	International
bn:02826910n	Four_Seas
bn:03320715n	Diamond_Realm
bn:03321418n	Womb_Realm
bn:00055448n	model
bn:02340196n	Scale_model
bn:05967837n	model
bn:03132117n	decoy
bn:12629497n	theatrical_replica
bn:14591961n	Ersatz
bn:14049090n	Space_Shuttle_Inspiration
bn:16815179n	Krupp_decoy_site
bn:00034389n	figure
bn:00040683n	globe
bn:00062780n	planetarium
bn:00067392n	restoration
bn:00068365n	roughcast
bn:00079508n	value
bn:04091191n	manifestation
bn:03376710n	Memory_address
bn:00664521n	Plain_Old_C++_Object
bn:00967687n	Iterator
bn:01246547n	Immutable_object
bn:01334833n	Plain_old_Java_object
bn:01460007n	Allocator_(C++)
bn:01986845n	Test_double
bn:00002150n	artificial_intelligence
bn:01647033n	machine_learning
bn:00021463n	computational_linguistics
bn:00025325n	data_mining
bn:00045156n	natural_language_processing
bn:00046139n	meaning
bn:06999700n	position
bn:00041302n	grammar
bn:00061715n	person
bn:00004492n	antecedent
bn:00026252n	denotatum
bn:00026543n	designatum
bn:04793526n	Pôle_Emploi_advisor
bn:07119380n	coordinator
bn:00013943n	effect
bn:00021927n	intension
bn:00041306n	grammatical_meaning
bn:00047046n	intent
bn:00050794n	moral
bn:00050899n	lexical_meaning
bn:00045772n	picture
bn:00355802n	Human_penis
bn:02651804n	Objet_petit_a
bn:00041958n	grouping
bn:00020452n	cognition
bn:05739841n	method
bn:01641329n	method_(computer_programming)
bn:01768982n	Process_philosophy
bn:00046427n	indexing
bn:00066546n	reclassification
bn:00067028n	relegation
bn:00074560n	stratification
bn:00076251n	taxonomy
bn:00078825n	typology
bn:00002012n	collection
bn:00060212n	pairing
bn:00062119n	phrasing
bn:00065225n	punctuation
bn:00072862n	sorting
bn:00518992n	Chronospecies
bn:08202183n	threatened_species
bn:01199553n	Conservation_status
bn:00007247n	Australian_lungfish
bn:01953048n	vulnerable_species
bn:03348669n	Diademed_sifaka
bn:00006340n	barramundi
bn:00007231n	Australian_arowana
bn:00007233n	Australian_bonytongue
bn:00078799n	type
bn:00568038n	International_Code_of_Zoological_Nomenclature
bn:00690244n	Flagship_species
bn:00024351n	cultivar
bn:07473126n	acala_cotton
bn:17814774n	Trinitario
bn:17847491n	Le_Lectier
bn:21784868n	Russet_potato
bn:00030683n	encephalomyelitis
bn:00027546n	disease
bn:00054336n	meningitis
bn:03292093n	Venezuelan_equine_encephalitis_virus
bn:03378893n	Hypertensive_encephalopathy
bn:03442022n	Borna_disease
bn:03865689n	Acute_disseminated_encephalomyelitis
bn:06285871n	Redlich's_syndrome
bn:00007594n	bacillus
bn:00007854n	bacteria
bn:00004570n	Bacillus_anthracis
bn:00081904n	Yersinia_pestis
bn:00003191n	midwife_toad
bn:00003192n	obstetrical_toad
bn:00006241n	tailed_frog
bn:00008604n	barking_frog
bn:00011945n	fire-bellied_toad
bn:00023559n	crapaud
bn:14308486n	scientific_name
bn:03378282n	Basionym
bn:16471873n	quasi-synonym
bn:17650959n	dab
bn:00000549n	fever_tree
bn:00001986n	mistflower
bn:00002109n	Agrobacterium
bn:02183518n	trinomen
bn:03091373n	Species_name
bn:03598191n	Nomen_novum
bn:06754085n	nomen_correctum
bn:00048655n	law
bn:00064608n	profession
bn:00005513n	area
bn:02465667n	Parental_responsibility_(access_and_custody)
bn:03474688n	negotiorum_gestio
bn:09070344n	paternal_authority
bn:00051530n	literary_agent
bn:00001432n	administrative_law
bn:00015326n	canon_law
bn:00016429n	common_law
bn:00019362n	civil_law
bn:00020997n	mercantile_law
bn:00047156n	international_law
bn:00020242n	coccobacillus
bn:01831129n	Proteobacteria
bn:00003083n	alpine_salamander
bn:00003655n	amphiuma
bn:00024186n	hellbender
bn:00026917n	dicamptodon
bn:14525060n	Necturus
bn:00666714n	Folk_taxonomy
bn:00388204n	Ambystoma_rivulare
bn:14570240n	Blunt-headed_salamander
bn:15462940n	Durango_salamander
bn:15741175n	Ambystoma_leorae
bn:15741180n	Ambystoma_granulosum
bn:15741260n	Tarahumara_salamander
bn:00051655n	lizard
bn:00001895n	agamid
bn:00004176n	anguid_lizard
bn:00017578n	chameleon
bn:00037580n	gecko
bn:00049610n	lacertid_lizard
bn:00049952n	Lanthanotus_borneensis
bn:00000644n	accentor
bn:00000866n	Acheta
bn:00001240n	Adalia
bn:00002151n	three-toed_sloth
bn:00003015n	thresher
bn:13977019n	Hybrid_iguana
bn:02676787n	Brachylophus
bn:00024101n	crucifer
bn:00002864n	garlic_mustard
bn:00003188n	alyssum
bn:00003861n	rose_of_Jericho
bn:00011840n	bok_choy
bn:00012231n	kale
bn:00012814n	cabbage
bn:03794008n	native
bn:00023591n	whitethorn
bn:00061188n	pear
bn:00123370n	Ficus_microcarpa
bn:00015930n	coral-root_bittercress
bn:00015931n	spring_cress
bn:00015932n	crinkleroot
bn:00015933n	purple_cress
bn:00015934n	lady's_smock
bn:00043776n	herb
bn:00037305n	garden_cress
bn:00005275n	sicklepod
bn:00005277n	tower_cress
bn:00011747n	body
bn:00000802n	acentric_chromosome
bn:00001040n	acrocentric_chromosome
bn:00007400n	autosome
bn:00054547n	metacentric_chromosome
bn:00070781n	sex_chromosome
bn:00076441n	telocentric_chromosome
bn:00017221n	centromere
bn:00018870n	chromatid
bn:00018871n	chromatin
bn:00019262n	gene
bn:00058253n	nucleolus_organizer
bn:00076443n	telomere
bn:00017049n	inclusion_body
bn:00053665n	mass
bn:00060802n	particle
bn:00010578n	life_science
bn:00056999n	natural_science
bn:00337848n	Branches_of_science
bn:16324994n	Academic_discipline
bn:00006642n	exobiology
bn:00010532n	biogeography
bn:00010564n	ecology
bn:00012322n	botany
bn:00024164n	cryobiology
bn:00024909n	cytology
bn:00010557n	biomedical_science
bn:00010561n	biometrics
bn:00014502n	dysgenics
bn:00023544n	craniology
bn:00026458n	dermatoglyphics
bn:00027018n	dietetics
bn:00010541n	organic_process
bn:02910510n	Patterns_in_nature
bn:00003812n	anamorphosis
bn:00004577n	anthropogenesis
bn:00030533n	emergent_evolution
bn:00052613n	macroevolution
bn:00054749n	microevolution
bn:00073209n	speciation
bn:00000474n	assimilation
bn:00001173n	bodily_process
bn:00001267n	adaptation
bn:00001955n	ripening
bn:00001956n	aging
bn:00001997n	agglutination
bn:15855519n	Bianhua
bn:00309421n	Technological_evolution
bn:00797658n	Sociocultural_evolution
bn:02159528n	Stellar_evolution
bn:09001400n	Pokémon_evolution
bn:00003332n	amendment
bn:00004977n	apostasy
bn:00012708n	brainwashing
bn:00014151n	business_cycle
bn:00018894n	mutation
bn:00025647n	degeneracy
bn:00002429n	malamute
bn:00062538n	pinscher
bn:00027972n	Doberman
bn:00055149n	miniature_pinscher
bn:00076619n	terrier
bn:02362508n	Paddy_the_Wanderer
bn:13915667n	Laddie_Boy
bn:00007258n	Australian_terrier
bn:00009506n	Bedlington_terrier
bn:00012221n	Border_terrier
bn:00012301n	Boston_bull
bn:00013797n	bullterrier
bn:00014594n	cairn
bn:00080022n	wine
bn:01532537n	Table_grape
bn:02369559n	Kanzler_(grape)
bn:08919984n	Tai
bn:00018148n	Chenin_blanc
bn:00030592n	emperor
bn:00053066n	malvasia
bn:00003120n	altar_wine
bn:00011618n	blush_wine
bn:00012209n	Bordeaux
bn:00013975n	Burgundy
bn:00014777n	California_wine
bn:00023046n	Cotes_de_Provence
bn:03544526n	Kuchi_dog
bn:03669589n	Murnau-Werdenfels
bn:03677225n	Hinterwald
bn:05238560n	Limpurger
bn:17651459n	Old_Spanish_Pointer
bn:03707055n	Van_cat
bn:00678208n	Mountain_and_moorland_pony_breeds
bn:01216028n	Oriental_horse
bn:01644581n	Color_breed
bn:02491686n	Jaca_Navarra
bn:00003464n	American_saddle_horse
bn:00005001n	Appaloosa
bn:00028158n	domestic_pigeon
bn:05888145n	group_of_domestic(ated)_pigeons
bn:01833062n	Algebraic_variety
bn:00063922n	pouter_pigeon
bn:00245196n	English_Pouter
bn:00245209n	English_Fantail
bn:00245211n	African_Owl
bn:00245213n	English_Short-faced_Tumbler
bn:00286718n	Budapest_Short-faced_Tumbler
bn:01935474n	Heart-kun
bn:01198061n	Wheely_Willy
bn:00077806n	toy_terrier
bn:00030887n	English_toy_spaniel
bn:00049153n	King_Charles_spaniel
bn:00060504n	papillon
bn:00026159n	demographer
bn:00074057n	statistic
bn:15234561n	Size
bn:00059899n	overpopulation
bn:01169511n	World_population
bn:01214453n	Inorodtsy
bn:01342489n	Hill_people
bn:00005865n	musical_arrangement
bn:01764132n	Oakeshott_typology
bn:02130750n	Anatomical_Therapeutic_Chemical_Classification_System
bn:02922591n	Protein_fold_class
bn:02963358n	Hotel_rating
bn:03017458n	Para-athletics_classification
bn:00024746n	encyclopedia
bn:00026967n	dictionary
bn:01096225n	Controlled_vocabulary
bn:03622329n	United_States_military_aircraft_designation_system
bn:08110085n	Conceptual_model
bn:00072024n	Skye_terrier
bn:00070972n	shepherd_dog
bn:18129015n	herding_dog
bn:03312793n	rough_Collie
bn:00003100n	German_shepherd
bn:00009712n	Belgian_sheepdog
bn:00011720n	Old_English_sheepdog
bn:00012217n	Border_collie
bn:00012456n	Bouvier_des_Flandres
bn:00013040n	briard
bn:00044981n	hound
bn:00010823n	black-and-tan_coonhound
bn:00022444n	coondog
bn:00011600n	bluetick
bn:00001800n	Afghan_hound
bn:00008930n	basset
bn:00009302n	beagle
bn:00011398n	bloodhound
bn:00011671n	boarhound
bn:00049975n	lapdog
bn:00127674n	lurcher
bn:00325575n	Kyi-Leo
bn:00545534n	Eurohound
bn:00678243n	Tamaskan_Dog
bn:00007900n	dachshund
bn:00023297n	courser
bn:00042230n	sporting_dog
bn:00067653n	Rhodesian_ridgeback
bn:00787585n	Catahoula_Bulldog
bn:03429643n	Animals_in_space
bn:03589362n	Soviet_space_program
bn:11230944n	Zvyozdochka
bn:15887453n	Monkeys_and_apes_in_space
bn:03889700n	Luna_programme
bn:03116890n	Vostok_programme
bn:03539200n	Venera
bn:00129866n	MAKS_(spacecraft)
bn:01229991n	Interkosmos
bn:02060676n	Malchik
bn:17582032n	Arthur_(dog)
bn:03183699n	biosatellite
bn:00008176n	spacecraft
bn:03163247n	Bion_(satellite)
bn:00015747n	space_capsule
bn:00049854n	lander
bn:00050621n	lunar_excursion_module
bn:00073053n	space_shuttle
bn:00073057n	starship
bn:00197287n	Natural_prolongation_principle
bn:16488917n	process_(anatomy)
bn:01700778n	Coracoid_process
bn:00004970n	apophysis
bn:00003178n	alveolar_artery
bn:00003187n	tooth_socket
bn:00009544n	beef
bn:00024604n	cut
bn:00054026n	meat
bn:00009562n	beef_tenderloin
bn:00009563n	beef_tongue
bn:00009569n	beefsteak
bn:00013156n	brisket
bn:00018973n	chuck
bn:00031052n	entrecote
bn:00013840n	bully_beef
bn:00041893n	ground_beef
bn:00060956n	pastrami
bn:00009557n	beef_roast
bn:00002745n	nutriment
bn:00035650n	food
bn:04614589n	artificial_physical_object
bn:02565040n	Outline_of_food_preparation
bn:00001477n	adobo
bn:00005073n	applesauce
bn:00007850n	bacon_and_eggs
bn:00008007n	shirred_egg
bn:00008522n	barbecue
bn:00008527n	barbecued_spareribs
bn:00034946n	ingredient
bn:00069350n	sauce
bn:00077648n	topping
bn:00023289n	course
bn:00025025n	dainty
bn:00033741n	fast_food
bn:00034573n	finger_food
bn:00046745n	ingesta
bn:00049437n	kosher
bn:00424546n	User_guide
bn:00023140n	count
bn:17432483n	Cookstrip
bn:00009061n	pancake
bn:00012299n	Boston_baked_beans
bn:00061148n	pea_soup
bn:00066231n	ratatouille
bn:00032779n	fake_book
bn:00186825n	Strategy_guide
bn:00478903n	Quickstart_guide
bn:03419524n	README
bn:03440261n	Medication_package_insert
bn:04253075n	Herminia
bn:00032990n	Hyaenidae
bn:00033151n	Mustelidae
bn:00033321n	Procyonidae
bn:00053081n	mammal_genus
bn:03582557n	Rico_(dog)
bn:00000399n	Abrocoma
bn:00000925n	Acinonyx
bn:00001033n	Acrobates
bn:00001350n	Adenota
bn:00001652n	Aepyceros
bn:00002173n	Ailuropoda
bn:00803720n	coywolf
bn:01653164n	Dingo–dog_hybrid
bn:03105099n	Czechoslovakian_Wolfdog
bn:03193920n	Saarloos_wolfdog
bn:03289888n	Wolfdog
bn:01128069n	apex_predator
bn:01433212n	Black_wolf
bn:24274477n	white_wolf
bn:00674341n	Wolf_of_Ansbach
bn:01074991n	Wolf_of_Gysinge
bn:18453602n	Argo
bn:00009027n	Bathyergidae
bn:00004682n	Antilocapra
bn:00004918n	Aplodontia
bn:00080949n	whale
bn:00008029n	Balaena
bn:00067847n	right_whale
bn:00008096n	baleen_whale
bn:01617215n	Bryde's_whale
bn:03084591n	Omura's_whale
bn:16776625n	sei_whale
bn:00008035n	Balaenoptera
bn:00038647n	Megaptera
bn:00066326n	rorqual
bn:00031883n	Eurasian_otter
bn:00052392n	river_otter
bn:01321349n	landscape
bn:21787906n	anatomical_system
bn:00026519n	desert
bn:00035869n	forest
bn:00041455n	grassland
bn:00053191n	mangrove
bn:00652210n	Anthropogenic_biome
bn:01497584n	Mabi_forest
bn:15845907n	member
bn:27269549n	legislator
bn:00045015n	United_States_House_of_Representatives
bn:00007762n	backbencher
bn:00026427n	deputy
bn:00060846n	whip
bn:00493813n	Parliamentary_group_leader
bn:01150489n	Non-constituency_Member_of_Parliament
bn:01941871n	Member_of_the_European_Parliament
